transaction_id,timestamp,stock_symbol,price,quantity,order_type,exchange,minute,volume
tx_4187220,2023-10-01 10:44:00,AAPL,150.52,42,buy,NASDAQ,2023-10-01 10:44:00,116
tx_7943764,2023-10-01 10:45:00,AAPL,150.08,18,buy,NYSE,2023-10-01 10:45:00,364
tx_6288774,2023-10-01 10:45:00,AAPL,150.08,91,buy,NASDAQ,2023-10-01 10:45:00,364
tx_7968073,2023-10-01 10:45:00,AAPL,150.08,39,sell,NASDAQ,2023-10-01 10:45:00,364
tx_1577236,2023-10-01 10:45:00,AAPL,150.08,13,buy,NYSE,2023-10-01 10:45:00,364
tx_8378598,2023-10-01 10:45:00,AAPL,150.08,14,sell,NASDAQ,2023-10-01 10:45:00,364
tx_3572084,2023-10-01 10:45:00,AAPL,150.08,33,buy,NYSE,2023-10-01 10:45:00,364
tx_6147608,2023-10-01 10:45:00,AAPL,150.08,64,sell,NYSE,2023-10-01 10:45:00,364
tx_5720207,2023-10-01 10:45:00,AAPL,150.08,14,sell,NASDAQ,2023-10-01 10:45:00,364
tx_5695424,2023-10-01 10:45:00,AAPL,150.08,78,sell,NYSE,2023-10-01 10:45:00,364
tx_8151158,2023-10-01 10:47:00,AAPL,150.91,66,sell,NYSE,2023-10-01 10:47:00,95
tx_3430991,2023-10-01 10:47:00,AAPL,150.91,29,buy,NYSE,2023-10-01 10:47:00,95
tx_3223883,2023-10-01 10:49:00,AAPL,151.67,45,sell,NYSE,2023-10-01 10:49:00,361
tx_6848041,2023-10-01 10:49:00,AAPL,151.67,29,buy,NASDAQ,2023-10-01 10:49:00,361
tx_6226789,2023-10-01 10:49:00,AAPL,151.67,55,sell,NYSE,2023-10-01 10:49:00,361
tx_5769295,2023-10-01 10:49:00,AAPL,151.67,15,sell,NYSE,2023-10-01 10:49:00,361
tx_5112613,2023-10-01 10:49:00,AAPL,151.67,60,buy,NYSE,2023-10-01 10:49:00,361
tx_4162982,2023-10-01 10:49:00,AAPL,151.67,85,buy,NASDAQ,2023-10-01 10:49:00,361
tx_6799003,2023-10-01 10:49:00,AAPL,151.67,72,sell,NYSE,2023-10-01 10:49:00,361
tx_3175432,2023-10-01 10:50:00,AAPL,151.75,61,buy,NASDAQ,2023-10-01 10:50:00,149
tx_4562438,2023-10-01 10:50:00,AAPL,151.75,57,sell,NYSE,2023-10-01 10:50:00,149
tx_6038923,2023-10-01 10:50:00,AAPL,151.75,31,buy,NASDAQ,2023-10-01 10:50:00,149
tx_5844225,2023-10-01 10:51:00,AAPL,151.43,66,buy,NASDAQ,2023-10-01 10:51:00,406
tx_3138673,2023-10-01 10:51:00,AAPL,151.43,84,sell,NASDAQ,2023-10-01 10:51:00,406
tx_4743676,2023-10-01 10:51:00,AAPL,151.43,22,sell,NYSE,2023-10-01 10:51:00,406
tx_6619771,2023-10-01 10:51:00,AAPL,151.43,97,buy,NASDAQ,2023-10-01 10:51:00,406
tx_7737049,2023-10-01 10:51:00,AAPL,151.43,79,sell,NASDAQ,2023-10-01 10:51:00,406
tx_9067628,2023-10-01 10:51:00,AAPL,151.43,15,buy,NASDAQ,2023-10-01 10:51:00,406
tx_6433157,2023-10-01 10:51:00,AAPL,151.43,19,buy,NYSE,2023-10-01 10:51:00,406
tx_3891285,2023-10-01 10:51:00,AAPL,151.43,24,buy,NYSE,2023-10-01 10:51:00,406
tx_6834736,2023-10-01 10:52:00,AAPL,151.64,99,sell,NASDAQ,2023-10-01 10:52:00,210
tx_1581069,2023-10-01 10:52:00,AAPL,151.64,36,sell,NASDAQ,2023-10-01 10:52:00,210
tx_2038887,2023-10-01 10:52:00,AAPL,151.64,75,buy,NYSE,2023-10-01 10:52:00,210
tx_3893599,2023-10-01 10:53:00,AAPL,151.24,65,sell,NASDAQ,2023-10-01 10:53:00,238
tx_9551658,2023-10-01 10:53:00,AAPL,151.24,16,sell,NYSE,2023-10-01 10:53:00,238
tx_2634725,2023-10-01 10:53:00,AAPL,151.24,9,sell,NASDAQ,2023-10-01 10:53:00,238
tx_9658795,2023-10-01 10:53:00,AAPL,151.24,82,sell,NASDAQ,2023-10-01 10:53:00,238
tx_9869437,2023-10-01 10:53:00,AAPL,151.24,66,sell,NASDAQ,2023-10-01 10:53:00,238
tx_7332320,2023-10-01 10:54:00,AAPL,151.35,37,sell,NYSE,2023-10-01 10:54:00,129
tx_3277916,2023-10-01 10:54:00,AAPL,151.35,92,buy,NYSE,2023-10-01 10:54:00,129
tx_1132451,2023-10-01 10:55:00,AAPL,151.1,67,buy,NASDAQ,2023-10-01 10:55:00,320
tx_3112306,2023-10-01 10:55:00,AAPL,151.1,9,buy,NASDAQ,2023-10-01 10:55:00,320
tx_8413462,2023-10-01 10:55:00,AAPL,151.1,86,buy,NASDAQ,2023-10-01 10:55:00,320
tx_2675467,2023-10-01 10:55:00,AAPL,151.1,76,buy,NASDAQ,2023-10-01 10:55:00,320
tx_2971705,2023-10-01 10:55:00,AAPL,151.1,61,sell,NASDAQ,2023-10-01 10:55:00,320
tx_3482861,2023-10-01 10:55:00,AAPL,151.1,21,sell,NYSE,2023-10-01 10:55:00,320
tx_3964191,2023-10-01 10:56:00,AAPL,151.32,68,buy,NASDAQ,2023-10-01 10:56:00,497
tx_7749098,2023-10-01 10:56:00,AAPL,151.32,96,sell,NASDAQ,2023-10-01 10:56:00,497
tx_6201366,2023-10-01 10:56:00,AAPL,151.32,70,buy,NYSE,2023-10-01 10:56:00,497
tx_2195379,2023-10-01 10:56:00,AAPL,151.32,33,sell,NYSE,2023-10-01 10:56:00,497
tx_7277275,2023-10-01 10:56:00,AAPL,151.32,77,sell,NYSE,2023-10-01 10:56:00,497
tx_9666839,2023-10-01 10:56:00,AAPL,151.32,79,buy,NASDAQ,2023-10-01 10:56:00,497
tx_2626380,2023-10-01 10:56:00,AAPL,151.32,74,sell,NASDAQ,2023-10-01 10:56:00,497
tx_2220961,2023-10-01 10:58:00,AAPL,150.64,91,buy,NYSE,2023-10-01 10:58:00,493
tx_2402498,2023-10-01 10:58:00,AAPL,150.64,7,sell,NASDAQ,2023-10-01 10:58:00,493
tx_5402268,2023-10-01 10:58:00,AAPL,150.64,99,sell,NASDAQ,2023-10-01 10:58:00,493
tx_1365095,2023-10-01 10:58:00,AAPL,150.64,39,buy,NYSE,2023-10-01 10:58:00,493
tx_8634941,2023-10-01 10:58:00,AAPL,150.64,53,sell,NASDAQ,2023-10-01 10:58:00,493
tx_5773902,2023-10-01 10:58:00,AAPL,150.64,17,sell,NYSE,2023-10-01 10:58:00,493
tx_9066629,2023-10-01 10:58:00,AAPL,150.64,14,buy,NASDAQ,2023-10-01 10:58:00,493
tx_1905888,2023-10-01 10:58:00,AAPL,150.64,88,buy,NASDAQ,2023-10-01 10:58:00,493
tx_2924437,2023-10-01 10:58:00,AAPL,150.64,85,buy,NYSE,2023-10-01 10:58:00,493
tx_4564630,2023-10-01 10:59:00,AAPL,150.68,29,buy,NYSE,2023-10-01 10:59:00,311
tx_8964010,2023-10-01 10:59:00,AAPL,150.68,68,sell,NASDAQ,2023-10-01 10:59:00,311
tx_1237517,2023-10-01 10:59:00,AAPL,150.68,15,buy,NYSE,2023-10-01 10:59:00,311
tx_9701597,2023-10-01 10:59:00,AAPL,150.68,85,buy,NYSE,2023-10-01 10:59:00,311
tx_5578987,2023-10-01 10:59:00,AAPL,150.68,39,sell,NASDAQ,2023-10-01 10:59:00,311
tx_6303138,2023-10-01 10:59:00,AAPL,150.68,75,sell,NYSE,2023-10-01 10:59:00,311
tx_2514800,2023-10-01 11:00:00,AAPL,150.62,7,buy,NYSE,2023-10-01 11:00:00,109
tx_7075834,2023-10-01 11:00:00,AAPL,150.62,28,sell,NYSE,2023-10-01 11:00:00,109
tx_6363825,2023-10-01 11:00:00,AAPL,150.62,74,sell,NASDAQ,2023-10-01 11:00:00,109
tx_6823239,2023-10-01 11:01:00,AAPL,150.84,19,sell,NYSE,2023-10-01 11:01:00,545
tx_5086789,2023-10-01 11:01:00,AAPL,150.84,94,sell,NYSE,2023-10-01 11:01:00,545
tx_6730785,2023-10-01 11:01:00,AAPL,150.84,50,sell,NYSE,2023-10-01 11:01:00,545
tx_7642442,2023-10-01 11:01:00,AAPL,150.84,33,buy,NASDAQ,2023-10-01 11:01:00,545
tx_4865210,2023-10-01 11:01:00,AAPL,150.84,63,buy,NYSE,2023-10-01 11:01:00,545
tx_9536554,2023-10-01 11:01:00,AAPL,150.84,20,sell,NYSE,2023-10-01 11:01:00,545
tx_1761498,2023-10-01 11:01:00,AAPL,150.84,83,sell,NASDAQ,2023-10-01 11:01:00,545
tx_6235807,2023-10-01 11:01:00,AAPL,150.84,99,buy,NYSE,2023-10-01 11:01:00,545
tx_9284792,2023-10-01 11:01:00,AAPL,150.84,84,buy,NASDAQ,2023-10-01 11:01:00,545
tx_1755217,2023-10-01 11:02:00,AAPL,150.98,65,sell,NASDAQ,2023-10-01 11:02:00,514
tx_9682542,2023-10-01 11:02:00,AAPL,150.98,29,sell,NYSE,2023-10-01 11:02:00,514
tx_5858779,2023-10-01 11:02:00,AAPL,150.98,83,buy,NASDAQ,2023-10-01 11:02:00,514
tx_9264996,2023-10-01 11:02:00,AAPL,150.98,99,sell,NYSE,2023-10-01 11:02:00,514
tx_9500574,2023-10-01 11:02:00,AAPL,150.98,66,sell,NASDAQ,2023-10-01 11:02:00,514
tx_3990740,2023-10-01 11:02:00,AAPL,150.98,62,buy,NYSE,2023-10-01 11:02:00,514
tx_3162822,2023-10-01 11:02:00,AAPL,150.98,19,sell,NASDAQ,2023-10-01 11:02:00,514
tx_7980443,2023-10-01 11:02:00,AAPL,150.98,91,buy,NASDAQ,2023-10-01 11:02:00,514
tx_8155293,2023-10-01 11:03:00,AAPL,150.49,70,sell,NASDAQ,2023-10-01 11:03:00,585
tx_8661611,2023-10-01 11:03:00,AAPL,150.49,71,buy,NASDAQ,2023-10-01 11:03:00,585
tx_4597204,2023-10-01 11:03:00,AAPL,150.49,29,buy,NYSE,2023-10-01 11:03:00,585
tx_8843931,2023-10-01 11:03:00,AAPL,150.49,60,buy,NYSE,2023-10-01 11:03:00,585
tx_2376681,2023-10-01 11:03:00,AAPL,150.49,27,buy,NYSE,2023-10-01 11:03:00,585
tx_2956642,2023-10-01 11:03:00,AAPL,150.49,5,sell,NYSE,2023-10-01 11:03:00,585
tx_3126874,2023-10-01 11:03:00,AAPL,150.49,78,sell,NASDAQ,2023-10-01 11:03:00,585
tx_8703779,2023-10-01 11:03:00,AAPL,150.49,75,sell,NASDAQ,2023-10-01 11:03:00,585
tx_1292827,2023-10-01 11:03:00,AAPL,150.49,73,buy,NASDAQ,2023-10-01 11:03:00,585
tx_9500079,2023-10-01 11:03:00,AAPL,150.49,97,sell,NYSE,2023-10-01 11:03:00,585
tx_1298863,2023-10-01 11:05:00,AAPL,149.76,67,buy,NYSE,2023-10-01 11:05:00,167
tx_1126142,2023-10-01 11:05:00,AAPL,149.76,100,buy,NYSE,2023-10-01 11:05:00,167
tx_1410338,2023-10-01 11:06:00,AAPL,149.8,18,sell,NYSE,2023-10-01 11:06:00,18
tx_3179124,2023-10-01 11:07:00,AAPL,149.61,15,buy,NASDAQ,2023-10-01 11:07:00,471
tx_6411710,2023-10-01 11:07:00,AAPL,149.61,33,sell,NYSE,2023-10-01 11:07:00,471
tx_9019412,2023-10-01 11:07:00,AAPL,149.61,44,buy,NYSE,2023-10-01 11:07:00,471
tx_6975791,2023-10-01 11:07:00,AAPL,149.61,71,sell,NYSE,2023-10-01 11:07:00,471
tx_8893680,2023-10-01 11:07:00,AAPL,149.61,76,sell,NASDAQ,2023-10-01 11:07:00,471
tx_2749861,2023-10-01 11:07:00,AAPL,149.61,8,buy,NYSE,2023-10-01 11:07:00,471
tx_8790809,2023-10-01 11:07:00,AAPL,149.61,77,buy,NYSE,2023-10-01 11:07:00,471
tx_2766966,2023-10-01 11:07:00,AAPL,149.61,77,sell,NYSE,2023-10-01 11:07:00,471
tx_8040822,2023-10-01 11:07:00,AAPL,149.61,70,buy,NYSE,2023-10-01 11:07:00,471
tx_9428372,2023-10-01 11:08:00,AAPL,149.28,82,buy,NASDAQ,2023-10-01 11:08:00,226
tx_7806473,2023-10-01 11:08:00,AAPL,149.28,91,buy,NYSE,2023-10-01 11:08:00,226
tx_5502083,2023-10-01 11:08:00,AAPL,149.28,53,sell,NASDAQ,2023-10-01 11:08:00,226
tx_4213643,2023-10-01 11:10:00,AAPL,149.53,89,sell,NASDAQ,2023-10-01 11:10:00,286
tx_6973425,2023-10-01 11:10:00,AAPL,149.53,36,buy,NYSE,2023-10-01 11:10:00,286
tx_5833987,2023-10-01 11:10:00,AAPL,149.53,77,sell,NASDAQ,2023-10-01 11:10:00,286
tx_1222562,2023-10-01 11:10:00,AAPL,149.53,46,buy,NYSE,2023-10-01 11:10:00,286
tx_8546783,2023-10-01 11:10:00,AAPL,149.53,38,sell,NASDAQ,2023-10-01 11:10:00,286
tx_4900895,2023-10-01 11:11:00,AAPL,149.79,52,buy,NASDAQ,2023-10-01 11:11:00,375
tx_5282644,2023-10-01 11:11:00,AAPL,149.79,97,buy,NASDAQ,2023-10-01 11:11:00,375
tx_9154732,2023-10-01 11:11:00,AAPL,149.79,27,buy,NYSE,2023-10-01 11:11:00,375
tx_9157193,2023-10-01 11:11:00,AAPL,149.79,86,buy,NASDAQ,2023-10-01 11:11:00,375
tx_5954892,2023-10-01 11:11:00,AAPL,149.79,25,sell,NASDAQ,2023-10-01 11:11:00,375
tx_2870661,2023-10-01 11:11:00,AAPL,149.79,14,sell,NASDAQ,2023-10-01 11:11:00,375
tx_8501726,2023-10-01 11:11:00,AAPL,149.79,74,sell,NYSE,2023-10-01 11:11:00,375
tx_8398002,2023-10-01 11:12:00,AAPL,150.02,94,sell,NYSE,2023-10-01 11:12:00,343
tx_2335570,2023-10-01 11:12:00,AAPL,150.02,86,buy,NASDAQ,2023-10-01 11:12:00,343
tx_8060014,2023-10-01 11:12:00,AAPL,150.02,6,buy,NASDAQ,2023-10-01 11:12:00,343
tx_9412485,2023-10-01 11:12:00,AAPL,150.02,15,sell,NASDAQ,2023-10-01 11:12:00,343
tx_1855364,2023-10-01 11:12:00,AAPL,150.02,36,sell,NYSE,2023-10-01 11:12:00,343
tx_9452642,2023-10-01 11:12:00,AAPL,150.02,17,buy,NASDAQ,2023-10-01 11:12:00,343
tx_2205020,2023-10-01 11:12:00,AAPL,150.02,89,buy,NASDAQ,2023-10-01 11:12:00,343
tx_5530225,2023-10-01 11:13:00,AAPL,150.28,30,buy,NASDAQ,2023-10-01 11:13:00,211
tx_5200759,2023-10-01 11:13:00,AAPL,150.28,1,buy,NASDAQ,2023-10-01 11:13:00,211
tx_2883548,2023-10-01 11:13:00,AAPL,150.28,43,buy,NASDAQ,2023-10-01 11:13:00,211
tx_1039754,2023-10-01 11:13:00,AAPL,150.28,41,sell,NYSE,2023-10-01 11:13:00,211
tx_6111462,2023-10-01 11:13:00,AAPL,150.28,40,buy,NYSE,2023-10-01 11:13:00,211
tx_4440729,2023-10-01 11:13:00,AAPL,150.28,41,sell,NASDAQ,2023-10-01 11:13:00,211
tx_7058698,2023-10-01 11:13:00,AAPL,150.28,13,sell,NYSE,2023-10-01 11:13:00,211
tx_9771069,2023-10-01 11:13:00,AAPL,150.28,1,buy,NASDAQ,2023-10-01 11:13:00,211
tx_5293020,2023-10-01 11:13:00,AAPL,150.28,1,buy,NYSE,2023-10-01 11:13:00,211
tx_8851229,2023-10-01 11:15:00,AAPL,150.53,62,sell,NYSE,2023-10-01 11:15:00,429
tx_6160077,2023-10-01 11:15:00,AAPL,150.53,6,sell,NASDAQ,2023-10-01 11:15:00,429
tx_9526445,2023-10-01 11:15:00,AAPL,150.53,19,sell,NYSE,2023-10-01 11:15:00,429
tx_3725320,2023-10-01 11:15:00,AAPL,150.53,55,sell,NYSE,2023-10-01 11:15:00,429
tx_6864969,2023-10-01 11:15:00,AAPL,150.53,23,buy,NYSE,2023-10-01 11:15:00,429
tx_9153651,2023-10-01 11:15:00,AAPL,150.53,38,buy,NYSE,2023-10-01 11:15:00,429
tx_8065852,2023-10-01 11:15:00,AAPL,150.53,40,sell,NASDAQ,2023-10-01 11:15:00,429
tx_3675175,2023-10-01 11:15:00,AAPL,150.53,30,buy,NASDAQ,2023-10-01 11:15:00,429
tx_1687405,2023-10-01 11:15:00,AAPL,150.53,56,sell,NASDAQ,2023-10-01 11:15:00,429
tx_2794603,2023-10-01 11:15:00,AAPL,150.53,100,buy,NYSE,2023-10-01 11:15:00,429
tx_1907819,2023-10-01 11:16:00,AAPL,150.1,50,sell,NYSE,2023-10-01 11:16:00,275
tx_5629970,2023-10-01 11:16:00,AAPL,150.1,89,buy,NASDAQ,2023-10-01 11:16:00,275
tx_6098576,2023-10-01 11:16:00,AAPL,150.1,76,buy,NYSE,2023-10-01 11:16:00,275
tx_3317060,2023-10-01 11:16:00,AAPL,150.1,19,sell,NASDAQ,2023-10-01 11:16:00,275
tx_7443634,2023-10-01 11:16:00,AAPL,150.1,6,sell,NASDAQ,2023-10-01 11:16:00,275
tx_4897796,2023-10-01 11:16:00,AAPL,150.1,35,sell,NYSE,2023-10-01 11:16:00,275
tx_7225925,2023-10-01 11:17:00,AAPL,149.63,85,buy,NASDAQ,2023-10-01 11:17:00,395
tx_9787466,2023-10-01 11:17:00,AAPL,149.63,29,buy,NASDAQ,2023-10-01 11:17:00,395
tx_7213719,2023-10-01 11:17:00,AAPL,149.63,55,sell,NYSE,2023-10-01 11:17:00,395
tx_7042720,2023-10-01 11:17:00,AAPL,149.63,70,buy,NASDAQ,2023-10-01 11:17:00,395
tx_7906296,2023-10-01 11:17:00,AAPL,149.63,6,sell,NYSE,2023-10-01 11:17:00,395
tx_6652833,2023-10-01 11:17:00,AAPL,149.63,27,buy,NYSE,2023-10-01 11:17:00,395
tx_7172117,2023-10-01 11:17:00,AAPL,149.63,76,sell,NYSE,2023-10-01 11:17:00,395
tx_8157741,2023-10-01 11:17:00,AAPL,149.63,33,buy,NASDAQ,2023-10-01 11:17:00,395
tx_2423176,2023-10-01 11:17:00,AAPL,149.63,14,buy,NYSE,2023-10-01 11:17:00,395
tx_7590454,2023-10-01 11:18:00,AAPL,149.23,67,buy,NASDAQ,2023-10-01 11:18:00,487
tx_1181490,2023-10-01 11:18:00,AAPL,149.23,44,sell,NYSE,2023-10-01 11:18:00,487
tx_7978295,2023-10-01 11:18:00,AAPL,149.23,76,buy,NASDAQ,2023-10-01 11:18:00,487
tx_7657243,2023-10-01 11:18:00,AAPL,149.23,94,sell,NASDAQ,2023-10-01 11:18:00,487
tx_8090960,2023-10-01 11:18:00,AAPL,149.23,65,buy,NASDAQ,2023-10-01 11:18:00,487
tx_7425909,2023-10-01 11:18:00,AAPL,149.23,49,sell,NASDAQ,2023-10-01 11:18:00,487
tx_9639257,2023-10-01 11:18:00,AAPL,149.23,92,sell,NASDAQ,2023-10-01 11:18:00,487
tx_4647795,2023-10-01 11:19:00,AAPL,148.73,3,buy,NYSE,2023-10-01 11:19:00,408
tx_3742877,2023-10-01 11:19:00,AAPL,148.73,96,buy,NASDAQ,2023-10-01 11:19:00,408
tx_9302614,2023-10-01 11:19:00,AAPL,148.73,90,buy,NASDAQ,2023-10-01 11:19:00,408
tx_7612676,2023-10-01 11:19:00,AAPL,148.73,81,buy,NYSE,2023-10-01 11:19:00,408
tx_4051870,2023-10-01 11:19:00,AAPL,148.73,67,sell,NYSE,2023-10-01 11:19:00,408
tx_5660262,2023-10-01 11:19:00,AAPL,148.73,71,sell,NYSE,2023-10-01 11:19:00,408
tx_8991808,2023-10-01 11:20:00,AAPL,149.14,71,buy,NASDAQ,2023-10-01 11:20:00,226
tx_6603104,2023-10-01 11:20:00,AAPL,149.14,8,buy,NYSE,2023-10-01 11:20:00,226
tx_8505027,2023-10-01 11:20:00,AAPL,149.14,35,buy,NYSE,2023-10-01 11:20:00,226
tx_5972670,2023-10-01 11:20:00,AAPL,149.14,34,sell,NASDAQ,2023-10-01 11:20:00,226
tx_7497830,2023-10-01 11:20:00,AAPL,149.14,78,sell,NASDAQ,2023-10-01 11:20:00,226
tx_6831271,2023-10-01 11:21:00,AAPL,148.84,31,sell,NYSE,2023-10-01 11:21:00,469
tx_4329405,2023-10-01 11:21:00,AAPL,148.84,21,sell,NYSE,2023-10-01 11:21:00,469
tx_6651655,2023-10-01 11:21:00,AAPL,148.84,50,buy,NASDAQ,2023-10-01 11:21:00,469
tx_4699428,2023-10-01 11:21:00,AAPL,148.84,64,sell,NYSE,2023-10-01 11:21:00,469
tx_3245365,2023-10-01 11:21:00,AAPL,148.84,27,sell,NYSE,2023-10-01 11:21:00,469
tx_4200910,2023-10-01 11:21:00,AAPL,148.84,56,sell,NASDAQ,2023-10-01 11:21:00,469
tx_3361759,2023-10-01 11:21:00,AAPL,148.84,45,buy,NYSE,2023-10-01 11:21:00,469
tx_4670946,2023-10-01 11:21:00,AAPL,148.84,35,sell,NYSE,2023-10-01 11:21:00,469
tx_6036690,2023-10-01 11:21:00,AAPL,148.84,46,buy,NASDAQ,2023-10-01 11:21:00,469
tx_7841454,2023-10-01 11:21:00,AAPL,148.84,94,buy,NYSE,2023-10-01 11:21:00,469
tx_7744789,2023-10-01 11:22:00,AAPL,149.18,21,sell,NASDAQ,2023-10-01 11:22:00,361
tx_8311875,2023-10-01 11:22:00,AAPL,149.18,73,sell,NYSE,2023-10-01 11:22:00,361
tx_1946516,2023-10-01 11:22:00,AAPL,149.18,87,sell,NYSE,2023-10-01 11:22:00,361
tx_2593426,2023-10-01 11:22:00,AAPL,149.18,34,buy,NASDAQ,2023-10-01 11:22:00,361
tx_7937338,2023-10-01 11:22:00,AAPL,149.18,53,buy,NASDAQ,2023-10-01 11:22:00,361
tx_8923949,2023-10-01 11:22:00,AAPL,149.18,47,buy,NYSE,2023-10-01 11:22:00,361
tx_5517516,2023-10-01 11:22:00,AAPL,149.18,46,sell,NASDAQ,2023-10-01 11:22:00,361
tx_3437976,2023-10-01 11:23:00,AAPL,149.48,82,buy,NYSE,2023-10-01 11:23:00,486
tx_1435408,2023-10-01 11:23:00,AAPL,149.48,35,buy,NASDAQ,2023-10-01 11:23:00,486
tx_4189596,2023-10-01 11:23:00,AAPL,149.48,62,buy,NASDAQ,2023-10-01 11:23:00,486
tx_5051036,2023-10-01 11:23:00,AAPL,149.48,34,sell,NASDAQ,2023-10-01 11:23:00,486
tx_1162161,2023-10-01 11:23:00,AAPL,149.48,46,buy,NASDAQ,2023-10-01 11:23:00,486
tx_8940332,2023-10-01 11:23:00,AAPL,149.48,90,sell,NYSE,2023-10-01 11:23:00,486
tx_9057685,2023-10-01 11:23:00,AAPL,149.48,38,sell,NASDAQ,2023-10-01 11:23:00,486
tx_1466160,2023-10-01 11:23:00,AAPL,149.48,19,sell,NASDAQ,2023-10-01 11:23:00,486
tx_3172657,2023-10-01 11:23:00,AAPL,149.48,23,sell,NYSE,2023-10-01 11:23:00,486
tx_2057695,2023-10-01 11:23:00,AAPL,149.48,57,sell,NYSE,2023-10-01 11:23:00,486
tx_9815222,2023-10-01 11:25:00,AAPL,149.55,63,sell,NASDAQ,2023-10-01 11:25:00,566
tx_4679462,2023-10-01 11:25:00,AAPL,149.55,66,buy,NYSE,2023-10-01 11:25:00,566
tx_4348931,2023-10-01 11:25:00,AAPL,149.55,93,buy,NASDAQ,2023-10-01 11:25:00,566
tx_1558524,2023-10-01 11:25:00,AAPL,149.55,64,buy,NYSE,2023-10-01 11:25:00,566
tx_2939077,2023-10-01 11:25:00,AAPL,149.55,53,sell,NASDAQ,2023-10-01 11:25:00,566
tx_3075067,2023-10-01 11:25:00,AAPL,149.55,27,buy,NASDAQ,2023-10-01 11:25:00,566
tx_5167737,2023-10-01 11:25:00,AAPL,149.55,96,buy,NASDAQ,2023-10-01 11:25:00,566
tx_4825076,2023-10-01 11:25:00,AAPL,149.55,59,buy,NASDAQ,2023-10-01 11:25:00,566
tx_5460894,2023-10-01 11:25:00,AAPL,149.55,45,sell,NASDAQ,2023-10-01 11:25:00,566
tx_4157673,2023-10-01 11:26:00,AAPL,149.4,97,sell,NASDAQ,2023-10-01 11:26:00,354
tx_3085815,2023-10-01 11:26:00,AAPL,149.4,38,sell,NYSE,2023-10-01 11:26:00,354
tx_1348989,2023-10-01 11:26:00,AAPL,149.4,20,buy,NYSE,2023-10-01 11:26:00,354
tx_9772416,2023-10-01 11:26:00,AAPL,149.4,13,buy,NYSE,2023-10-01 11:26:00,354
tx_1708345,2023-10-01 11:26:00,AAPL,149.4,79,sell,NASDAQ,2023-10-01 11:26:00,354
tx_8001892,2023-10-01 11:26:00,AAPL,149.4,9,sell,NASDAQ,2023-10-01 11:26:00,354
tx_6096926,2023-10-01 11:26:00,AAPL,149.4,23,sell,NASDAQ,2023-10-01 11:26:00,354
tx_5156573,2023-10-01 11:26:00,AAPL,149.4,75,sell,NYSE,2023-10-01 11:26:00,354
tx_5457946,2023-10-01 11:27:00,AAPL,149.34,91,sell,NASDAQ,2023-10-01 11:27:00,332
tx_3089038,2023-10-01 11:27:00,AAPL,149.34,12,buy,NYSE,2023-10-01 11:27:00,332
tx_7592789,2023-10-01 11:27:00,AAPL,149.34,91,buy,NYSE,2023-10-01 11:27:00,332
tx_4815111,2023-10-01 11:27:00,AAPL,149.34,38,sell,NYSE,2023-10-01 11:27:00,332
tx_8358409,2023-10-01 11:27:00,AAPL,149.34,100,sell,NYSE,2023-10-01 11:27:00,332
tx_3614925,2023-10-01 11:28:00,AAPL,149.83,93,buy,NASDAQ,2023-10-01 11:28:00,575
tx_3157295,2023-10-01 11:28:00,AAPL,149.83,72,sell,NYSE,2023-10-01 11:28:00,575
tx_6944910,2023-10-01 11:28:00,AAPL,149.83,70,sell,NYSE,2023-10-01 11:28:00,575
tx_3592131,2023-10-01 11:28:00,AAPL,149.83,33,buy,NYSE,2023-10-01 11:28:00,575
tx_5470254,2023-10-01 11:28:00,AAPL,149.83,92,buy,NASDAQ,2023-10-01 11:28:00,575
tx_5676342,2023-10-01 11:28:00,AAPL,149.83,72,buy,NYSE,2023-10-01 11:28:00,575
tx_1842353,2023-10-01 11:28:00,AAPL,149.83,54,sell,NASDAQ,2023-10-01 11:28:00,575
tx_8051097,2023-10-01 11:28:00,AAPL,149.83,89,sell,NYSE,2023-10-01 11:28:00,575
tx_1945618,2023-10-01 11:29:00,AAPL,149.44,59,sell,NASDAQ,2023-10-01 11:29:00,373
tx_7971160,2023-10-01 11:29:00,AAPL,149.44,100,buy,NASDAQ,2023-10-01 11:29:00,373
tx_8897430,2023-10-01 11:29:00,AAPL,149.44,85,sell,NASDAQ,2023-10-01 11:29:00,373
tx_8719270,2023-10-01 11:29:00,AAPL,149.44,9,buy,NASDAQ,2023-10-01 11:29:00,373
tx_2893137,2023-10-01 11:29:00,AAPL,149.44,54,buy,NYSE,2023-10-01 11:29:00,373
tx_4498442,2023-10-01 11:29:00,AAPL,149.44,39,sell,NASDAQ,2023-10-01 11:29:00,373
tx_3856189,2023-10-01 11:29:00,AAPL,149.44,16,buy,NASDAQ,2023-10-01 11:29:00,373
tx_4187734,2023-10-01 11:29:00,AAPL,149.44,11,sell,NASDAQ,2023-10-01 11:29:00,373
tx_1019134,2023-10-01 11:30:00,AAPL,149.68,24,buy,NYSE,2023-10-01 11:30:00,231
tx_4616652,2023-10-01 11:30:00,AAPL,149.68,8,buy,NASDAQ,2023-10-01 11:30:00,231
tx_5542382,2023-10-01 11:30:00,AAPL,149.68,76,buy,NASDAQ,2023-10-01 11:30:00,231
tx_2294539,2023-10-01 11:30:00,AAPL,149.68,32,sell,NYSE,2023-10-01 11:30:00,231
